playerId,season,name,team,position,situation,games_played,icetime,primaryAssists,secondaryAssists,shotsOnGoal,shotAttempts,points,goals,penalties,penalityMinutes,hits,takeaways,giveaways,lowDangerGoals,mediumDangerGoals,highDangerGoals,faceoffsWon,faceoffsLost,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_goals,OnIce_A_goals
8481656,2022,Aliaksei Protas,WSH,C,5on5,58,38564,5,6,81,135,15,4,6,12,39,16,20,0,1,3,20,42,4,2,12,23,28
8481656,2022,Aliaksei Protas,WSH,C,4on5,58,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8481656,2022,Aliaksei Protas,WSH,C,5on4,58,333,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8476470,2022,Nathan Beaulieu,ANA,D,other,52,460,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
8476470,2022,Nathan Beaulieu,ANA,D,all,52,47528,2,2,33,79,4,0,12,39,49,10,16,0,0,0,0,0,29,7,80,23,68
8476470,2022,Nathan Beaulieu,ANA,D,5on5,52,40348,2,2,30,76,4,0,11,37,48,9,15,0,0,0,0,0,29,7,60,23,45
8476470,2022,Nathan Beaulieu,ANA,D,4on5,52,6698,0,0,3,3,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,21
8476470,2022,Nathan Beaulieu,ANA,D,5on4,52,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8477960,2022,Adrian Kempe,LAK,R,other,82,4259,2,4,23,47,14,8,1,2,2,1,3,0,2,6,2,0,0,0,0,18,9
8477960,2022,Adrian Kempe,LAK,R,all,82,92289,16,10,250,451,67,41,21,45,119,24,39,10,18,13,16,35,31,15,32,104,60
8477960,2022,Adrian Kempe,LAK,R,5on5,82,67628,8,4,171,300,34,22,19,41,105,17,27,6,12,4,14,33,31,15,26,50,36
8477960,2022,Adrian Kempe,LAK,R,4on5,82,7055,0,0,9,12,3,3,0,0,8,6,3,3,0,0,0,0,0,0,1,3,13
8477960,2022,Adrian Kempe,LAK,R,5on4,82,13347,6,2,47,92,16,8,1,2,4,0,6,1,4,3,0,2,0,0,5,33,1
8471669,2022,Paul Stastny,CAR,C,other,73,649,0,0,0,1,0,0,1,2,0,0,0,0,0,0,5,5,0,0,0,1,0
8471669,2022,Paul Stastny,CAR,C,all,73,51991,6,7,80,137,22,9,8,16,21,20,8,3,2,4,280,206,14,7,18,42,26
8471669,2022,Paul Stastny,CAR,C,5on5,73,44517,5,6,69,115,18,7,6,12,20,20,7,3,1,3,235,175,14,7,18,29,25
8471669,2022,Paul Stastny,CAR,C,4on5,73,209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0
8471669,2022,Paul Stastny,CAR,C,5on4,73,6616,1,1,11,21,4,2,1,2,0,0,1,0,1,1,38,2,0,0,0,12,1
8479996,2022,Cody Glass,NSH,C,other,72,1881,0,2,9,15,5,3,0,0,1,0,1,1,1,1,12,9,2,1,1,6,9
8479996,2022,Cody Glass,NSH,C,all,72,63794,10,11,131,230,35,14,10,20,62,35,23,5,6,3,362,365,18,9,31,56,33
8479996,2022,Cody Glass,NSH,C,5on5,72,51602,7,7,93,162,20,6,8,16,60,30,16,3,2,1,304,306,16,8,30,34,21
8479996,2022,Cody Glass,NSH,C,4on5,72,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,1
8479996,2022,Cody Glass,NSH,C,5on4,72,9664,2,1,27,51,8,5,2,4,1,5,6,1,3,1,42,1,0,0,0,14,2
8479359,2022,Beck Malenstyn,WSH,L,other,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8479359,2022,Beck Malenstyn,WSH,L,all,9,5353,1,0,7,12,2,1,1,2,34,1,0,0,1,0,1,0,2,1,5,3,4
8479359,2022,Beck Malenstyn,WSH,L,5on5,9,5130,1,0,7,12,2,1,1,2,33,1,0,0,1,0,1,0,2,1,3,3,3
8479359,2022,Beck Malenstyn,WSH,L,4on5,9,78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8479359,2022,Beck Malenstyn,WSH,L,5on4,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478449,2022,Roope Hintz,DAL,C,other,73,3427,3,0,14,25,8,5,0,0,1,2,2,1,2,2,1,5,0,0,3,14,8
8478449,2022,Roope Hintz,DAL,C,all,73,76903,24,14,184,316,75,37,15,30,47,26,38,12,14,11,249,230,34,16,45,124,54
8478449,2022,Roope Hintz,DAL,C,5on5,73,57229,16,6,133,219,43,21,13,26,43,19,28,10,7,4,226,202,30,14,39,58,32
8478449,2022,Roope Hintz,DAL,C,4on5,73,3691,0,0,8,10,3,3,0,0,0,4,1,0,2,1,7,18,2,1,1,3,10
8478449,2022,Roope Hintz,DAL,C,5on4,73,12556,5,7,29,62,20,8,2,4,3,1,7,1,3,4,11,3,2,1,2,48,2
8477951,2022,Nick Schmaltz,ARI,C,other,63,3118,3,3,7,12,8,2,0,0,2,3,2,0,0,2,14,10,2,1,0,12,10
8477951,2022,Nick Schmaltz,ARI,C,all,63,74501,16,20,133,252,58,22,10,20,12,61,55,9,7,6,40,60,28,13,28,81,68
8477951,2022,Nick Schmaltz,ARI,C,5on5,63,57949,11,12,84,176,38,15,9,18,9,52,43,9,4,2,9,20,26,12,26,52,45
8477951,2022,Nick Schmaltz,ARI,C,4on5,63,2525,1,0,7,9,1,0,0,0,0,5,3,0,0,0,2,4,0,0,0,1,10
8477951,2022,Nick Schmaltz,ARI,C,5on4,63,10909,1,5,35,53,11,5,1,2,0,0,7,0,3,2,13,1,0,0,2,16,2
8477503,2022,Max Domi,DAL,C,other,80,3217,1,1,15,24,7,5,0,0,1,5,2,0,2,3,22,19,2,1,0,10,11
8477503,2022,Max Domi,DAL,C,all,80,85300,22,14,179,323,56,20,23,52,22,65,51,6,5,9,510,440,42,18,24,84,69
8477503,2022,Max Domi,DAL,C,5on5,80,68594,17,7,106,195,31,7,20,46,20,54,41,2,2,3,439,379,36,15,22,46,52
8477503,2022,Max Domi,DAL,C,4on5,80,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
8477503,2022,Max Domi,DAL,C,5on4,80,13355,4,6,50,93,16,6,3,6,1,4,7,3,0,3,45,2,0,0,0,26,6
8479407,2022,Jesper Bratt,NJD,L,other,82,3906,3,3,15,24,11,5,0,0,0,6,2,0,3,2,0,0,2,1,0,18,9
8479407,2022,Jesper Bratt,NJD,L,all,82,85448,22,19,212,381,73,32,3,6,24,41,44,8,15,9,0,0,18,9,23,109,62
8479407,2022,Jesper Bratt,NJD,L,5on5,82,68219,14,9,159,290,43,20,2,4,22,35,37,8,8,4,0,0,16,8,22,63,48
8479407,2022,Jesper Bratt,NJD,L,4on5,82,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479407,2022,Jesper Bratt,NJD,L,5on4,82,13163,5,7,34,62,19,7,1,2,2,0,5,0,4,3,0,0,0,0,0,28,4
8476473,2022,Connor Murphy,CHI,D,other,80,2218,0,1,3,7,2,1,1,2,2,0,1,0,0,1,0,0,0,0,7,5,3
8476473,2022,Connor Murphy,CHI,D,all,80,93072,3,3,85,177,13,7,27,69,165,26,37,5,1,1,0,0,63,24,160,54,94
8476473,2022,Connor Murphy,CHI,D,5on5,80,81100,3,2,77,165,9,4,26,67,151,23,32,3,1,0,0,0,53,19,124,43,62
8476473,2022,Connor Murphy,CHI,D,4on5,80,9406,0,0,5,5,2,2,0,0,11,3,4,2,0,0,0,0,0,0,0,6,29
8476473,2022,Connor Murphy,CHI,D,5on4,80,348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,4,6,0,0
8478864,2022,Kirill Kaprizov,MIN,L,other,67,5615,5,1,44,69,14,8,2,4,4,3,8,0,3,5,2,3,8,4,3,15,14
8478864,2022,Kirill Kaprizov,MIN,L,all,67,84873,26,9,261,498,75,40,16,35,66,50,54,10,16,14,2,3,58,29,28,98,52
8478864,2022,Kirill Kaprizov,MIN,L,5on5,67,64780,9,6,138,293,33,18,14,31,59,46,37,9,8,1,0,0,44,22,24,44,37
8478864,2022,Kirill Kaprizov,MIN,L,4on5,67,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
8478864,2022,Kirill Kaprizov,MIN,L,5on4,67,14392,12,2,76,129,28,14,0,0,3,1,9,1,5,8,0,0,0,0,0,39,1
8479423,2022,Alex Nylander,PIT,L,other,9,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479423,2022,Alex Nylander,PIT,L,all,9,6646,0,1,11,21,2,1,3,6,12,5,0,0,1,0,1,1,6,3,3,5,4
8479423,2022,Alex Nylander,PIT,L,5on5,9,6537,0,1,11,21,2,1,3,6,12,5,0,0,1,0,1,1,6,3,3,5,4
8479423,2022,Alex Nylander,PIT,L,4on5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479423,2022,Alex Nylander,PIT,L,5on4,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479304,2022,Kyle Criscuolo,SJS,C,other,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479304,2022,Kyle Criscuolo,SJS,C,all,1,794,0,0,2,2,1,1,0,0,2,1,0,0,1,0,1,0,2,1,1,1,1
8479304,2022,Kyle Criscuolo,SJS,C,5on5,1,705,0,0,2,2,1,1,0,0,2,0,0,0,1,0,1,0,2,1,1,1,1
8479304,2022,Kyle Criscuolo,SJS,C,4on5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479304,2022,Kyle Criscuolo,SJS,C,5on4,1,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8477493,2022,Aleksander Barkov,FLA,C,other,68,7189,7,3,19,45,12,2,0,0,2,6,4,0,1,1,82,65,0,0,7,21,24
8477493,2022,Aleksander Barkov,FLA,C,all,68,86595,31,24,208,345,78,23,4,8,52,56,38,8,8,7,731,601,26,13,48,119,85
8477493,2022,Aleksander Barkov,FLA,C,5on5,68,55983,13,11,123,199,36,12,3,6,45,39,27,4,4,4,432,380,24,12,30,53,40
8477493,2022,Aleksander Barkov,FLA,C,4on5,68,7729,1,0,13,15,2,1,0,0,3,7,0,1,0,0,81,83,2,1,1,2,17
8477493,2022,Aleksander Barkov,FLA,C,5on4,68,15694,10,10,53,86,28,8,1,2,2,4,7,3,3,2,133,69,0,0,10,43,3
8482067,2022,Connor Mackey,ARI,D,other,30,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8482067,2022,Connor Mackey,ARI,D,all,30,25285,1,3,31,64,7,3,13,38,61,5,19,0,3,0,0,0,28,8,29,22,34
8482067,2022,Connor Mackey,ARI,D,5on5,30,22600,1,3,30,63,7,3,13,38,60,5,19,0,3,0,0,0,28,8,25,21,26
8482067,2022,Connor Mackey,ARI,D,4on5,30,2461,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
8482067,2022,Connor Mackey,ARI,D,5on4,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479333,2022,Libor Hajek,NYR,D,other,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479333,2022,Libor Hajek,NYR,D,all,16,12729,0,0,13,25,1,1,2,4,17,2,7,1,0,0,0,0,0,0,20,7,5
8479333,2022,Libor Hajek,NYR,D,5on5,16,12593,0,0,13,25,1,1,2,4,17,2,7,1,0,0,0,0,0,0,20,7,5
8479333,2022,Libor Hajek,NYR,D,4on5,16,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479333,2022,Libor Hajek,NYR,D,5on4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475753,2022,Justin Faulk,STL,D,other,82,3885,2,1,9,17,4,1,0,0,1,2,1,0,0,1,0,0,0,0,6,12,11
8475753,2022,Justin Faulk,STL,D,all,82,115016,20,19,196,352,50,11,17,34,112,51,58,6,4,1,0,0,14,6,140,113,119
8475753,2022,Justin Faulk,STL,D,5on5,82,91043,14,12,144,263,33,7,14,28,107,39,47,4,3,0,0,0,14,6,112,75,77
8475753,2022,Justin Faulk,STL,D,4on5,82,8846,0,0,10,11,0,0,1,2,2,6,7,0,0,0,0,0,0,0,3,1,22
8475753,2022,Justin Faulk,STL,D,5on4,82,11242,4,4,31,58,10,2,2,4,1,4,3,1,1,0,0,0,0,0,16,22,7
8478454,2022,Noah Juulsen,VAN,D,other,12,164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8478454,2022,Noah Juulsen,VAN,D,all,12,10775,0,0,5,18,0,0,3,6,43,3,2,0,0,0,0,0,2,1,16,6,7
8478454,2022,Noah Juulsen,VAN,D,5on5,12,9763,0,0,5,18,0,0,3,6,41,3,2,0,0,0,0,0,2,1,14,6,5
8478454,2022,Noah Juulsen,VAN,D,4on5,12,848,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
8478454,2022,Noah Juulsen,VAN,D,5on4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480035,2022,Henri Jokiharju,BUF,D,other,60,2257,0,0,1,3,0,0,0,0,1,2,1,0,0,0,0,0,2,1,1,1,5
8480035,2022,Henri Jokiharju,BUF,D,all,60,75688,3,7,79,153,13,3,15,30,63,20,32,3,0,0,0,0,10,5,58,57,87
8480035,2022,Henri Jokiharju,BUF,D,5on5,60,66183,3,7,74,144,13,3,14,28,59,14,29,3,0,0,0,0,8,4,48,54,65
8480035,2022,Henri Jokiharju,BUF,D,4on5,60,6500,0,0,2,3,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,2,16
8480035,2022,Henri Jokiharju,BUF,D,5on4,60,748,0,0,2,3,0,0,1,2,2,0,0,0,0,0,0,0,0,0,3,0,1
8480807,2022,Mattias Samuelsson,BUF,D,other,55,2364,0,0,3,7,0,0,0,0,2,2,1,0,0,0,0,0,0,0,3,9,6
8480807,2022,Mattias Samuelsson,BUF,D,all,55,73181,3,5,76,138,10,2,10,20,107,21,21,2,0,0,0,0,8,4,91,65,78
8480807,2022,Mattias Samuelsson,BUF,D,5on5,55,62085,3,4,70,128,9,2,8,16,86,18,16,2,0,0,0,0,6,3,66,55,48
8480807,2022,Mattias Samuelsson,BUF,D,4on5,55,8484,0,1,3,3,1,0,2,4,19,1,4,0,0,0,0,0,0,0,0,1,23
8480807,2022,Mattias Samuelsson,BUF,D,5on4,55,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
8480800,2022,Quinn Hughes,VAN,D,other,78,5369,7,4,13,36,12,1,0,0,2,7,2,0,1,0,0,0,0,0,2,17,17
8480800,2022,Quinn Hughes,VAN,D,all,78,120094,35,34,154,368,76,7,17,34,29,56,45,4,3,0,0,0,36,18,71,142,97
8480800,2022,Quinn Hughes,VAN,D,5on5,78,90553,13,14,95,228,31,4,15,30,25,41,33,3,1,0,0,0,36,18,63,81,61
8480800,2022,Quinn Hughes,VAN,D,4on5,78,5794,0,1,2,2,1,0,0,0,2,3,1,0,0,0,0,0,0,0,2,5,11
8480800,2022,Quinn Hughes,VAN,D,5on4,78,18378,15,14,44,101,31,2,2,4,0,4,9,1,1,0,0,0,0,0,4,39,6
8478550,2022,Artemi Panarin,NYR,L,other,82,4514,4,4,18,53,12,4,2,4,1,0,1,2,1,1,0,1,4,2,0,18,10
8478550,2022,Artemi Panarin,NYR,L,all,82,96470,34,29,204,430,92,29,18,36,26,36,102,17,11,1,6,13,28,14,11,123,68
8478550,2022,Artemi Panarin,NYR,L,5on5,82,75114,19,12,119,236,50,19,12,24,22,34,89,11,8,0,6,12,24,12,10,63,53
8478550,2022,Artemi Panarin,NYR,L,4on5,82,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8478550,2022,Artemi Panarin,NYR,L,5on4,82,16774,11,13,59,126,30,6,3,6,2,1,12,4,2,0,0,0,0,0,0,42,4
8480275,2022,Nick Swaney,MIN,R,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480275,2022,Nick Swaney,MIN,R,all,1,573,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
8480275,2022,Nick Swaney,MIN,R,5on5,1,553,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
8480275,2022,Nick Swaney,MIN,R,4on5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480275,2022,Nick Swaney,MIN,R,5on4,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477851,2022,Jordan Oesterle,DET,D,other,52,705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
8477851,2022,Jordan Oesterle,DET,D,all,52,48846,3,6,54,105,11,2,8,19,41,4,18,2,0,0,0,0,15,6,68,26,38
8477851,2022,Jordan Oesterle,DET,D,5on5,52,47303,3,6,54,104,11,2,8,19,41,4,18,2,0,0,0,0,15,6,65,25,34
8477851,2022,Jordan Oesterle,DET,D,4on5,52,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8477851,2022,Jordan Oesterle,DET,D,5on4,52,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479252,2022,Dan Renouf,BOS,D,other,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8479252,2022,Dan Renouf,BOS,D,all,1,694,0,0,5,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,3
8479252,2022,Dan Renouf,BOS,D,5on5,1,535,0,0,5,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
8479252,2022,Dan Renouf,BOS,D,4on5,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479252,2022,Dan Renouf,BOS,D,5on4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477346,2022,MacKenzie Weegar,CGY,D,other,81,2974,0,0,8,12,0,0,0,0,9,2,2,0,0,0,0,0,0,0,3,4,6
8477346,2022,MacKenzie Weegar,CGY,D,all,81,102539,9,18,160,356,31,4,20,43,186,38,62,2,1,1,0,0,23,10,117,74,71
8477346,2022,MacKenzie Weegar,CGY,D,5on5,81,86792,8,14,138,320,26,4,17,37,167,34,53,2,1,1,0,0,21,9,86,62,48
8477346,2022,MacKenzie Weegar,CGY,D,4on5,81,8137,0,1,5,5,1,0,1,2,7,2,5,0,0,0,0,0,2,1,1,4,13
8477346,2022,MacKenzie Weegar,CGY,D,5on4,81,4636,1,2,8,17,3,0,2,4,3,0,2,0,0,0,0,0,0,0,26,4,3
8474628,2022,Michael Stone,CGY,D,other,48,947,0,0,3,9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
8474628,2022,Michael Stone,CGY,D,all,48,38342,3,2,92,208,11,6,17,35,54,6,15,6,0,0,0,0,17,7,59,31,28
8474628,2022,Michael Stone,CGY,D,5on5,48,35232,1,2,84,189,8,5,17,35,53,5,14,5,0,0,0,0,17,7,57,29,26
8474628,2022,Michael Stone,CGY,D,4on5,48,1019,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8474628,2022,Michael Stone,CGY,D,5on4,48,1144,2,0,4,9,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
8481618,2022,Alex Newhook,COL,C,other,82,1573,0,0,4,5,2,2,0,0,1,0,0,0,0,2,4,5,2,1,0,3,6
8481618,2022,Alex Newhook,COL,C,all,82,68649,9,7,116,192,30,14,11,22,60,26,20,4,5,5,208,295,14,7,26,55,45
8481618,2022,Alex Newhook,COL,C,5on5,82,60263,8,7,93,163,26,11,11,22,59,25,16,4,5,2,191,267,12,6,26,43,38
8481618,2022,Alex Newhook,COL,C,4on5,82,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8481618,2022,Alex Newhook,COL,C,5on4,82,6629,1,0,19,24,2,1,0,0,0,1,3,0,0,1,13,0,0,0,0,9,1
8474612,2022,Travis Hamonic,OTT,D,other,75,2187,1,0,2,6,2,1,1,2,2,0,1,0,0,1,0,0,0,0,8,8,2
8474612,2022,Travis Hamonic,OTT,D,all,75,83521,8,7,136,277,21,6,29,61,109,22,64,3,0,3,0,0,31,13,143,59,84
8474612,2022,Travis Hamonic,OTT,D,5on5,75,66891,5,6,127,258,16,5,25,53,97,16,53,3,0,2,0,0,29,12,104,48,61
8474612,2022,Travis Hamonic,OTT,D,4on5,75,14074,1,1,5,10,2,0,3,6,10,6,10,0,0,0,0,0,0,0,0,1,20
8474612,2022,Travis Hamonic,OTT,D,5on4,75,369,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,13,2,0
8477950,2022,Tony DeAngelo,PHI,D,other,70,4415,1,1,16,23,4,2,0,0,3,1,0,0,2,0,0,0,0,0,5,8,23
8477950,2022,Tony DeAngelo,PHI,D,all,70,92646,16,15,174,287,42,11,16,43,52,25,57,6,2,3,0,0,36,15,79,83,91
8477950,2022,Tony DeAngelo,PHI,D,5on5,70,71706,9,5,118,197,19,5,15,41,42,18,49,4,0,1,0,0,32,13,65,48,57
8477950,2022,Tony DeAngelo,PHI,D,4on5,70,4170,0,0,2,2,0,0,0,0,3,1,1,0,0,0,0,0,2,1,1,1,8
8477950,2022,Tony DeAngelo,PHI,D,5on4,70,12355,6,9,38,65,19,4,0,0,3,5,7,2,0,2,0,0,0,0,8,26,2
8477930,2022,Pierre-Edouard Bellemare,TBL,L,other,73,500,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,10,0,0,2,1,1
8477930,2022,Pierre-Edouard Bellemare,TBL,L,all,73,49419,8,1,51,87,13,4,9,24,67,30,21,1,3,0,322,294,28,11,48,20,46
8477930,2022,Pierre-Edouard Bellemare,TBL,L,5on5,73,39318,6,1,45,81,11,4,7,20,58,21,19,1,3,0,256,219,22,8,31,18,29
8477930,2022,Pierre-Edouard Bellemare,TBL,L,4on5,73,9542,1,0,6,6,1,0,1,2,9,9,2,0,0,0,61,0,0,0,0,1,16
8477930,2022,Pierre-Edouard Bellemare,TBL,L,5on4,73,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0
8476374,2022,Sean Kuraly,CBJ,C,other,71,2042,1,1,4,9,5,3,0,0,1,0,0,1,0,2,26,25,0,0,4,8,5
8476374,2022,Sean Kuraly,CBJ,C,all,71,64213,6,3,100,183,20,11,24,48,187,30,17,2,4,5,567,575,34,17,46,34,81
8476374,2022,Sean Kuraly,CBJ,C,5on5,71,52473,5,2,87,158,13,6,23,46,184,27,16,1,4,1,428,446,28,14,36,23,55
8476374,2022,Sean Kuraly,CBJ,C,4on5,71,9162,0,0,7,13,1,1,1,2,1,3,1,0,0,1,103,6,0,0,0,1,20
8476374,2022,Sean Kuraly,CBJ,C,5on4,71,536,0,0,2,3,1,1,0,0,1,0,0,0,0,1,7,31,0,0,3,2,0
8471887,2022,Patric Hornqvist,FLA,R,other,22,530,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8471887,2022,Patric Hornqvist,FLA,R,all,22,12233,2,0,40,66,3,1,5,13,18,5,0,0,0,1,1,5,19,8,8,5,7
8471887,2022,Patric Hornqvist,FLA,R,5on5,22,8902,1,0,31,50,2,1,4,11,13,4,0,0,0,1,0,5,19,8,8,3,4
8471887,2022,Patric Hornqvist,FLA,R,4on5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471887,2022,Patric Hornqvist,FLA,R,5on4,22,2801,1,0,6,13,1,0,0,0,5,1,0,0,0,0,1,0,0,0,0,2,0
8475220,2022,Marcus Foligno,MIN,L,other,65,1548,1,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,7
8475220,2022,Marcus Foligno,MIN,L,all,65,58464,7,7,83,153,21,7,23,67,237,27,25,2,2,3,7,7,71,25,40,34,43
8475220,2022,Marcus Foligno,MIN,L,5on5,65,48553,6,4,66,130,17,7,21,60,226,23,24,2,2,3,6,7,56,19,37,26,28
8475220,2022,Marcus Foligno,MIN,L,4on5,65,3889,0,0,5,5,0,0,0,0,10,3,0,0,0,0,0,0,7,2,1,0,8
8475220,2022,Marcus Foligno,MIN,L,5on4,65,4474,0,3,11,14,3,0,2,7,1,1,0,0,0,0,1,0,6,3,1,5,0
8480443,2022,Kristian Reichel,WPG,C,other,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480443,2022,Kristian Reichel,WPG,C,all,2,1267,0,1,1,2,1,0,0,0,2,1,0,0,0,0,0,0,2,1,0,1,1
8480443,2022,Kristian Reichel,WPG,C,5on5,2,1267,0,1,1,2,1,0,0,0,2,1,0,0,0,0,0,0,2,1,0,1,1
8480443,2022,Kristian Reichel,WPG,C,4on5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480443,2022,Kristian Reichel,WPG,C,5on4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481517,2022,Brett Leason,ANA,R,other,54,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8481517,2022,Brett Leason,ANA,R,all,54,35290,2,1,51,101,9,6,7,14,35,9,9,0,2,4,2,4,16,8,18,14,36
8481517,2022,Brett Leason,ANA,R,5on5,54,34760,2,1,50,100,9,6,7,14,34,9,8,0,2,4,2,4,16,8,18,13,35
8481517,2022,Brett Leason,ANA,R,4on5,54,167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8481517,2022,Brett Leason,ANA,R,5on4,54,212,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8474563,2022,Drew Doughty,LAK,D,other,81,6565,5,3,11,21,10,2,3,6,6,0,3,1,1,0,0,0,0,0,6,22,13
8474563,2022,Drew Doughty,LAK,D,all,81,127473,14,29,145,290,52,9,17,34,115,22,59,5,2,2,0,0,34,17,104,118,95
8474563,2022,Drew Doughty,LAK,D,5on5,81,96012,3,12,88,186,19,4,9,18,95,21,46,2,1,1,0,0,30,15,78,59,55
8474563,2022,Drew Doughty,LAK,D,4on5,81,10942,0,0,2,3,0,0,0,0,6,1,7,0,0,0,0,0,0,0,2,2,24
8474563,2022,Drew Doughty,LAK,D,5on4,81,13954,6,14,44,80,23,3,4,8,8,0,3,2,0,1,0,0,4,2,18,34,2
8480208,2022,Drake Batherson,OTT,R,other,82,4318,2,2,17,27,6,2,0,0,2,1,4,0,1,1,2,3,0,0,2,10,14
8480208,2022,Drake Batherson,OTT,R,all,82,91542,25,15,249,443,62,22,15,33,115,38,38,6,6,10,13,25,37,17,35,99,85
8480208,2022,Drake Batherson,OTT,R,5on5,82,69640,15,7,169,303,29,7,13,29,108,34,27,3,3,1,11,21,37,17,31,43,64
8480208,2022,Drake Batherson,OTT,R,4on5,82,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
